shipment_id,order_id,ship_date,delivery_date,delivery_status,shipping_cost,weight
S04322,O05156,2023/10/28,31-10-2023,Delivered,,2000g
S04323,O05019,13-09-2023,2023-09-14,Delivered,4500.0,2000g
S04324,O03095,31-03-2023,,In Transit,4000.0,-1kg
S04325,O02097,20-03-2023,2023/03/22,Delivered,4500.0,-1kg
S04326,O02910,2023-10-18,2023/10/23,Returned,5000.0,2000g
S04327,O02643,16-05-2023,17-05-2023,In Transit,,3kg
S04328,O01200,2023-11-08,,Returned,,-1kg
S04329,O03302,2023/02/07,09-02-2023,Delivered,5000.0,-1kg
S04330,O02207,2023/11/10,2023-11-19,Delivered,,2kg
S04331,O04508,2023-01-21,,Delivered,5000.0,2000g
S04332,O03028,10-08-2023,2023-08-18,Delivered,,1.5 KG
S04333,O03010,2023/11/14,17-11-2023,Returned,4500.0,2000g
S04334,O02911,15-01-2023,21-01-2023,Returned,5000.0,2000g
S04335,O03042,2023/11/16,25-11-2023,In Transit,4500.0,2kg
S04336,O02518,2023-03-10,19-03-2023,Returned,4500.0,1.5 KG
S04337,O01299,2023-02-28,,In Transit,4000.0,-1kg
S04338,O00099,06-01-2023,,Delivered,4000.0,1.5 KG
S04339,O02000,09-03-2023,2023-03-11,Returned,5000.0,2000g
S04340,O00823,07-09-2023,2023-09-17,Returned,4500.0,1.5 KG
S04341,O00122,2023/09/05,,In Transit,,-1kg
S04342,O00095,2023/11/07,,In Transit,5000.0,2000g
S04343,O04893,2023-01-27,2023-01-31,Delivered,4000.0,-1kg
S04344,O00291,2023/07/02,2023-07-05,Returned,,1.5 KG
S04345,O00726,06-02-2023,13-02-2023,Returned,4000.0,1.5 KG
S04346,O04119,07-08-2023,2023-08-10,Delivered,5000.0,-1kg
S04347,O00635,2023-09-15,,Returned,4000.0,3kg
S04348,O03586,2023-10-25,30-10-2023,Delivered,4500.0,2kg
S04349,O02902,31-05-2023,2023-06-06,In Transit,,3kg
S04350,O04260,2023-04-26,2023/04/29,Returned,5000.0,3kg
S04351,O00548,2023/03/25,2023-03-26,Returned,5000.0,-1kg
S04352,O03848,2023/12/24,,Returned,4000.0,-1kg
S04353,O03793,27-11-2023,2023/11/29,In Transit,,-1kg
S04354,O04249,18-06-2023,27-06-2023,In Transit,5000.0,1.5 KG
S04355,O00657,2023/12/31,05-01-2024,In Transit,5000.0,2000g
S04356,O03093,04-07-2023,08-07-2023,Returned,4000.0,2000g
S04357,O04365,2023-02-08,2023/02/17,Delivered,5000.0,1.5 KG
S04358,O05045,18-12-2023,2023/12/27,In Transit,4500.0,-1kg
S04359,O01550,16-06-2023,,Delivered,,2kg
S04360,O02495,2023-11-18,2023-11-20,Delivered,4500.0,-1kg
S04361,O03044,2023/03/15,16-03-2023,In Transit,,2000g
S04362,O02629,2023/05/24,2023-05-26,Returned,5000.0,1.5 KG
S04363,O04326,2023-04-01,2023/04/03,In Transit,,1.5 KG
S04364,O04693,2023-10-26,,Delivered,,2kg
S04365,O00274,2023-11-03,2023/11/05,Returned,5000.0,1.5 KG
S04366,O01192,2023-03-21,28-03-2023,Returned,4500.0,1.5 KG
S04367,O02843,2023/12/24,,In Transit,4500.0,1.5 KG
S04368,O01289,03-05-2023,,Returned,4000.0,2kg
S04369,O01777,29-03-2023,2023-04-04,Delivered,4500.0,2kg
S04370,O05103,2023-08-15,24-08-2023,Returned,4500.0,2000g
S04371,O01874,25-07-2023,,Returned,4500.0,3kg
S04372,O00869,15-10-2023,2023/10/17,Returned,4500.0,1.5 KG
S04373,O04853,2023/09/03,06-09-2023,Returned,,3kg
S04374,O02598,2023-03-05,12-03-2023,Returned,4500.0,3kg
S04375,O03266,2023/11/04,,Returned,4500.0,1.5 KG
S04376,O05013,2023-01-26,2023/01/27,Delivered,,2kg
S04377,O00339,2023-03-12,2023-03-14,In Transit,5000.0,2000g
S04378,O00167,2023/05/29,2023/06/06,Returned,,1.5 KG
S04379,O03899,2023-06-03,2023-06-09,Returned,,2kg
S04380,O01051,2023/01/24,28-01-2023,Delivered,5000.0,-1kg
S04381,O01863,05-03-2023,2023/03/15,Delivered,5000.0,-1kg
S04382,O03921,27-02-2023,07-03-2023,Returned,4500.0,2kg
S04383,O03296,16-07-2023,17-07-2023,Returned,4500.0,3kg
S04384,O04289,04-10-2023,2023/10/09,Delivered,4500.0,2000g
S04385,O00477,2023/05/20,29-05-2023,In Transit,4500.0,1.5 KG
S04386,O04112,05-08-2023,2023-08-10,Delivered,,2000g
S04387,O01454,10-09-2023,2023-09-17,Delivered,4500.0,2000g
S04388,O01408,2023/06/11,13-06-2023,Returned,4000.0,1.5 KG
S04389,O00725,2023/02/10,,Delivered,,3kg
S04390,O03032,2023-01-13,20-01-2023,In Transit,4500.0,-1kg
S04391,O04832,2023-09-09,11-09-2023,In Transit,,3kg
S04392,O04543,04-04-2023,2023-04-08,In Transit,4000.0,1.5 KG
S04393,O02945,2023/11/12,,Returned,,2kg
S04394,O00134,2023-06-19,,Delivered,,1.5 KG
S04395,O03900,2023-04-01,2023/04/08,Delivered,5000.0,2kg
S04396,O05136,2023/05/12,,In Transit,,2000g
S04397,O01269,2023/07/31,,In Transit,,2kg
S04398,O01395,2023-02-05,12-02-2023,In Transit,,1.5 KG
S04399,O01975,2023-12-30,,Delivered,,2kg
S04400,O00925,27-11-2023,2023/12/01,Returned,4500.0,1.5 KG
S04401,O05026,22-12-2023,2023/12/30,Delivered,4000.0,1.5 KG
S04402,O01892,2023-11-22,25-11-2023,Returned,4500.0,2000g
S04403,O04894,2023-08-10,2023/08/19,Returned,4500.0,-1kg
S04404,O00510,19-08-2023,2023/08/21,Returned,5000.0,2000g
S04405,O02677,2023/06/15,19-06-2023,Returned,5000.0,2000g
S04406,O03870,2023/11/27,2023-11-29,In Transit,4000.0,2000g
S04407,O01123,14-06-2023,19-06-2023,Returned,4000.0,1.5 KG
S04408,O02000,23-06-2023,2023/07/01,Returned,4500.0,1.5 KG
S04409,O04159,2023-05-19,2023/05/24,Returned,4500.0,-1kg
S04410,O03806,2023-03-17,2023/03/25,Delivered,4000.0,-1kg
S04411,O03744,2023/02/07,08-02-2023,In Transit,4500.0,2kg
S04412,O04323,12-09-2023,2023-09-14,In Transit,5000.0,3kg
S04413,O04300,2023-06-22,28-06-2023,In Transit,4000.0,2kg
S04414,O03199,2023/05/30,2023-05-31,Delivered,5000.0,3kg
S04415,O01383,18-12-2023,28-12-2023,Returned,4500.0,1.5 KG
S04416,O00686,2023/02/11,13-02-2023,Returned,4500.0,-1kg
S04417,O02015,2023/04/07,09-04-2023,Returned,4500.0,1.5 KG
S04418,O03586,2023-08-04,05-08-2023,In Transit,5000.0,-1kg
S04419,O05092,26-11-2023,,Delivered,4000.0,-1kg
S04420,O00503,2023/12/17,,Delivered,,1.5 KG
S04421,O04941,2023/11/09,16-11-2023,Delivered,4500.0,1.5 KG
S04422,O03342,09-05-2023,2023/05/19,Returned,5000.0,2000g
S04423,O02556,2023/06/24,,Delivered,4000.0,-1kg
S04424,O03884,05-03-2023,,Returned,4500.0,2kg
S04425,O02417,2023/09/11,2023/09/12,Delivered,5000.0,-1kg
S04426,O02022,2023-06-18,2023-06-25,Returned,,3kg
S04427,O03769,28-12-2023,2024/01/05,In Transit,,2000g
S04428,O02115,01-11-2023,2023/11/07,Delivered,4000.0,2000g
S04429,O04361,15-09-2023,21-09-2023,Returned,5000.0,2kg
S04430,O01027,01-04-2023,11-04-2023,In Transit,,2000g
S04431,O01649,2023/02/05,13-02-2023,Returned,4500.0,3kg
S04432,O03431,10-03-2023,2023-03-18,Delivered,4000.0,2000g
S04433,O01000,20-03-2023,2023-03-24,Returned,,2kg
S04434,O01975,2023/08/25,01-09-2023,Returned,4500.0,-1kg
S04435,O02918,27-04-2023,2023/04/29,Returned,5000.0,1.5 KG
S04436,O05092,2023-05-15,2023-05-25,Delivered,,-1kg
S04437,O03250,2023/02/15,2023/02/19,In Transit,5000.0,2kg
S04438,O03756,19-03-2023,2023-03-22,Delivered,4500.0,-1kg
S04439,O02497,23-09-2023,,Delivered,4000.0,2000g
S04440,O03546,21-11-2023,,Delivered,5000.0,3kg
S04441,O00046,2023-09-27,2023-10-02,In Transit,5000.0,3kg
S04442,O05136,2023/11/07,17-11-2023,Delivered,5000.0,-1kg
S04443,O04486,2023-10-21,31-10-2023,Delivered,,2kg
S04444,O03990,2023-08-21,,Returned,4000.0,2kg
S04445,O03735,2023-06-29,,In Transit,,2000g
S04446,O03692,2023-10-30,2023-11-08,Delivered,4000.0,2kg
S04447,O01125,25-03-2023,2023-03-27,Returned,4000.0,3kg
S04448,O00678,2023/06/13,19-06-2023,Delivered,5000.0,1.5 KG
S04449,O02129,2023-11-21,2023/11/26,Delivered,4500.0,2kg
S04450,O02463,05-05-2023,2023-05-07,Delivered,4500.0,3kg
S04451,O03826,25-04-2023,2023/04/26,Delivered,4500.0,2kg
S04452,O03040,2023-02-10,11-02-2023,In Transit,4000.0,1.5 KG
S04453,O04631,2023/07/11,2023-07-19,Returned,4000.0,1.5 KG
S04454,O01806,05-03-2023,2023-03-07,Returned,,3kg
S04455,O00536,04-12-2023,2023/12/10,Delivered,4500.0,2000g
S04456,O01059,29-11-2023,2023-12-03,Returned,5000.0,2000g
S04457,O03321,2023/01/26,,Returned,4000.0,2000g
S04458,O04061,06-06-2023,2023/06/15,Delivered,,2kg
S04459,O04512,2023-06-29,01-07-2023,Delivered,4000.0,2000g
S04460,O04761,20-08-2023,2023/08/30,Returned,5000.0,3kg
S04461,O04048,2023-09-17,22-09-2023,Returned,,-1kg
S04462,O05056,2023-11-29,09-12-2023,Returned,4000.0,3kg
S04463,O02465,01-11-2023,2023-11-07,Delivered,4000.0,2kg
S04464,O01687,2023-06-12,,In Transit,5000.0,2kg
S04465,O02124,2023-08-02,2023/08/04,Returned,4000.0,1.5 KG
S04466,O00601,2023/04/19,2023/04/23,In Transit,4000.0,1.5 KG
S04467,O02650,2023/12/22,25-12-2023,Returned,4000.0,-1kg
S04468,O00915,23-01-2023,25-01-2023,Delivered,4500.0,2kg
S04469,O00052,08-05-2023,10-05-2023,Delivered,4500.0,2kg
S04470,O01866,2023-11-11,2023-11-18,Delivered,5000.0,-1kg
S04471,O05022,2023/01/19,2023-01-28,Delivered,4500.0,3kg
S04472,O01204,2023-02-05,2023-02-15,Delivered,,1.5 KG
S04473,O02078,28-05-2023,,Delivered,5000.0,-1kg
S04474,O03437,30-05-2023,2023-06-01,Returned,4500.0,-1kg
S04475,O02704,2023-07-17,2023/07/19,Delivered,4500.0,1.5 KG
S04476,O00630,2023/06/23,2023-06-26,Delivered,4500.0,3kg
S04477,O01903,2023/11/06,,Returned,4000.0,1.5 KG
S04478,O01702,2023-07-07,14-07-2023,Returned,,1.5 KG
S04479,O03515,2023-03-27,2023/04/04,Returned,4000.0,3kg
S04480,O00774,04-08-2023,2023/08/07,In Transit,4000.0,2kg
S04481,O04457,2023-09-01,2023-09-06,In Transit,4500.0,3kg
S04482,O00330,2023/01/07,10-01-2023,Returned,4500.0,2kg
S04483,O03534,2023/12/30,06-01-2024,In Transit,4500.0,2kg
S04484,O04030,2023/03/16,24-03-2023,Delivered,4000.0,3kg
S04485,O00925,09-03-2023,2023/03/16,In Transit,,2000g
S04486,O02117,2023-02-25,2023-03-01,Delivered,4500.0,3kg
S04487,O00009,22-04-2023,2023-04-25,Delivered,5000.0,3kg
S04488,O01344,2023-03-12,21-03-2023,Delivered,,2000g
S04489,O02462,2023-07-09,2023/07/13,Returned,5000.0,-1kg
S04490,O03493,2023/10/20,21-10-2023,Returned,4500.0,2kg
S04491,O03205,28-07-2023,02-08-2023,In Transit,5000.0,2000g
S04492,O03793,2023-02-18,2023/02/28,Delivered,5000.0,2kg
S04493,O01123,2023/09/27,2023/10/02,Delivered,4500.0,2000g
S04494,O02717,17-06-2023,18-06-2023,Returned,4000.0,3kg
S04495,O04219,2023-03-14,2023/03/15,In Transit,4500.0,2000g
S04496,O00246,2023-01-27,,In Transit,,3kg
S04497,O04727,2023-09-05,2023/09/06,In Transit,4500.0,3kg
S04498,O03085,2023-06-05,08-06-2023,Returned,,3kg
S04499,O04971,2023/03/28,04-04-2023,Returned,,3kg
S04500,O01916,2023/05/31,06-06-2023,Delivered,4500.0,-1kg
S04501,O01025,2023/03/07,2023-03-11,In Transit,4000.0,-1kg
S04502,O00273,2023/07/04,12-07-2023,Returned,5000.0,2000g
S04503,O03745,2023-06-13,2023-06-14,Returned,4500.0,2000g
S04504,O02526,24-08-2023,27-08-2023,In Transit,4000.0,-1kg
S04505,O04670,2023-12-23,2024/01/01,Delivered,4000.0,2kg
S04506,O01824,28-03-2023,2023/04/06,Delivered,,3kg
S04507,O04734,2023/07/16,2023/07/24,Delivered,4000.0,1.5 KG
S04508,O03056,2023/12/07,,Delivered,4500.0,2000g
S04509,O03705,2023-04-28,,Delivered,4000.0,1.5 KG
S04510,O03291,19-01-2023,,In Transit,4000.0,-1kg
S04511,O05104,2023-12-30,2024-01-03,Returned,5000.0,1.5 KG
S04512,O02232,2023-03-18,2023/03/27,Returned,5000.0,-1kg
S04513,O00644,27-12-2023,2024/01/02,Returned,,1.5 KG
S04514,O03591,2023-09-19,2023-09-23,Returned,4000.0,3kg
S04515,O02383,2023-10-13,21-10-2023,In Transit,,1.5 KG
S04516,O01686,2023/11/27,2023-11-28,Delivered,4000.0,-1kg
S04517,O00325,27-02-2023,02-03-2023,Delivered,4000.0,2kg
S04518,O03579,30-10-2023,2023-11-07,In Transit,5000.0,3kg
S04519,O04347,2023/02/26,04-03-2023,Returned,,2000g
S04520,O00680,2023-07-11,2023/07/14,In Transit,4500.0,2000g
S04521,O04982,2023/10/14,,In Transit,5000.0,2000g
S04522,O00691,2023/09/01,05-09-2023,Delivered,5000.0,3kg
S04523,O02867,2023-06-04,2023-06-08,Delivered,4500.0,1.5 KG
S04524,O03031,2023/06/15,25-06-2023,Delivered,,1.5 KG
S04525,O00090,28-12-2023,2024-01-03,Delivered,,2000g
S04526,O01146,02-01-2023,2023/01/05,In Transit,4000.0,3kg
S04527,O03396,2023-08-26,2023-09-03,In Transit,5000.0,2kg
S04528,O00699,2023-12-27,2023-12-28,Delivered,4000.0,1.5 KG
S04529,O02046,2023-07-01,2023/07/05,In Transit,4500.0,2000g
S04530,O01701,09-08-2023,2023-08-15,Delivered,,-1kg
S04531,O02554,21-02-2023,2023-02-23,Returned,4000.0,2000g
S04532,O02574,2023-10-26,2023-10-29,Returned,,1.5 KG
S04533,O02280,2023-12-20,2023/12/25,In Transit,5000.0,3kg
S04534,O04821,2023/07/14,2023-07-22,Returned,5000.0,2kg
S04535,O02866,2023/02/18,19-02-2023,Delivered,5000.0,3kg
S04536,O00634,2023-07-31,2023/08/06,In Transit,4500.0,2kg
S04537,O02991,2023-11-26,2023/11/29,Returned,4000.0,3kg
S04538,O01871,2023-12-01,2023/12/06,In Transit,4500.0,2kg
S04539,O00655,2023/06/13,2023/06/16,Returned,5000.0,2kg
S04540,O03414,2023-05-15,2023/05/22,In Transit,,-1kg
S04541,O04825,25-10-2023,28-10-2023,Returned,,2000g
S04542,O04956,29-03-2023,2023-04-08,Returned,,3kg
S04543,O00088,22-02-2023,,In Transit,4000.0,2kg
S04544,O00277,13-06-2023,2023-06-20,Returned,4500.0,3kg
S04545,O02228,2023/06/07,,Delivered,5000.0,3kg
S04546,O01570,2023-03-21,23-03-2023,In Transit,5000.0,-1kg
S04547,O04396,2023/04/04,07-04-2023,Delivered,5000.0,1.5 KG
S04548,O03553,12-11-2023,21-11-2023,Delivered,4000.0,1.5 KG
S04549,O04801,25-07-2023,2023-08-01,Delivered,4000.0,2000g
S04550,O00488,2023/06/01,2023/06/02,Delivered,4500.0,2kg
S04551,O03932,2023/08/02,,Returned,,2kg
S04552,O01642,2023-09-13,2023/09/23,In Transit,4500.0,2kg
S04553,O02144,2023-08-27,2023-09-01,Returned,,-1kg
S04554,O02433,2023-09-10,17-09-2023,Returned,4500.0,1.5 KG
S04555,O00112,2023-12-26,29-12-2023,Returned,4500.0,2kg
S04556,O02657,2023-05-05,2023-05-10,Returned,,2kg
S04557,O02840,2023-01-21,2023-01-24,In Transit,4000.0,2000g
S04558,O05086,2023-04-24,,In Transit,5000.0,3kg
S04559,O02414,2023/11/21,,In Transit,4500.0,3kg
S04560,O01630,29-09-2023,2023-10-01,Delivered,4000.0,2000g
S04561,O01088,2023-09-19,2023-09-24,Returned,5000.0,1.5 KG
S04562,O01726,11-03-2023,,Delivered,4000.0,3kg
S04563,O01476,05-03-2023,2023/03/12,Delivered,,2000g
S04564,O01747,2023/11/17,2023-11-23,Delivered,,-1kg
S04565,O01933,27-02-2023,2023/02/28,Delivered,5000.0,3kg
S04566,O03698,20-07-2023,2023-07-25,In Transit,5000.0,-1kg
S04567,O03881,2023/04/30,2023/05/02,In Transit,4000.0,-1kg
S04568,O03763,2023/07/05,2023/07/11,Returned,4500.0,2kg
S04569,O04669,2023-06-11,2023-06-15,Returned,4500.0,1.5 KG
S04570,O01614,2023/06/17,2023/06/24,In Transit,4500.0,1.5 KG
S04571,O01786,22-09-2023,25-09-2023,In Transit,5000.0,1.5 KG
S04572,O03877,06-10-2023,,In Transit,4500.0,2000g
S04573,O04521,06-07-2023,2023/07/13,Returned,,3kg
S04574,O04895,29-03-2023,2023/04/07,In Transit,5000.0,1.5 KG
S04575,O03934,2023/01/28,2023/01/30,Delivered,,2kg
S04576,O03239,2023-04-26,2023/05/04,Returned,4500.0,2000g
S04577,O02521,2023-07-02,08-07-2023,In Transit,5000.0,2000g
S04578,O01441,23-04-2023,2023-05-02,In Transit,4500.0,2kg
S04579,O04979,2023/06/06,,Returned,4000.0,1.5 KG
S04580,O02907,2023/09/21,,Delivered,5000.0,2kg
S04581,O00893,2023-12-10,,In Transit,5000.0,2000g
S04582,O02522,29-03-2023,31-03-2023,In Transit,5000.0,3kg
S04583,O00893,2023/01/18,2023-01-25,In Transit,4500.0,2kg
S04584,O04742,2023-09-09,16-09-2023,Returned,4500.0,2000g
S04585,O02608,2023-08-02,11-08-2023,In Transit,,3kg
S04586,O01114,2023/12/20,26-12-2023,In Transit,,1.5 KG
S04587,O01220,2023/01/25,2023-01-27,In Transit,5000.0,2kg
S04588,O01146,08-08-2023,18-08-2023,In Transit,,-1kg
S04589,O00994,2023-10-27,,Returned,,-1kg
S04590,O02028,14-08-2023,2023/08/20,In Transit,4500.0,1.5 KG
S04591,O00849,15-12-2023,19-12-2023,In Transit,5000.0,2kg
S04592,O03279,26-03-2023,2023-03-30,Delivered,4000.0,3kg
S04593,O03258,2023/03/27,2023-04-06,Returned,,3kg
S04594,O01646,04-12-2023,2023/12/12,Delivered,,1.5 KG
S04595,O03917,2023-07-01,05-07-2023,Returned,,1.5 KG
S04596,O00190,2023-08-30,,Returned,4500.0,-1kg
S04597,O03816,2023/12/09,2023/12/14,Delivered,,3kg
S04598,O02131,26-06-2023,2023-06-30,Delivered,4000.0,1.5 KG
S04599,O03342,2023/06/03,2023/06/06,In Transit,5000.0,-1kg
S04600,O04697,2023/07/24,2023-07-27,In Transit,4500.0,-1kg
S04601,O02519,2023/01/03,2023-01-09,Delivered,,2000g
S04602,O00101,2023-03-05,12-03-2023,In Transit,,2kg
S04603,O02274,2023/09/03,2023-09-11,Delivered,4000.0,-1kg
S04604,O01444,12-10-2023,16-10-2023,In Transit,4500.0,-1kg
S04605,O02074,2023-03-19,2023/03/25,Returned,5000.0,3kg
S04606,O02561,2023/05/26,03-06-2023,In Transit,5000.0,-1kg
S04607,O04310,2023/08/05,2023/08/10,Returned,,2kg
S04608,O02754,2023-02-22,2023-03-01,Returned,5000.0,2000g
S04609,O02327,2023-04-15,24-04-2023,Returned,5000.0,2kg
S04610,O00386,2023-08-02,2023/08/10,In Transit,,2kg
S04611,O02018,2023-12-18,2023-12-24,Delivered,,1.5 KG
S04612,O02300,14-02-2023,2023/02/22,Delivered,5000.0,1.5 KG
S04613,O04402,2023/03/04,05-03-2023,Delivered,5000.0,2kg
S04614,O04494,2023/01/29,06-02-2023,Delivered,,2000g
S04615,O00875,2023-03-31,2023-04-01,In Transit,,2000g
S04616,O02805,2023-12-17,2023/12/24,Returned,4500.0,1.5 KG
S04617,O00241,16-07-2023,,Returned,,3kg
S04618,O01063,2023/12/08,2023-12-11,In Transit,4000.0,-1kg
S04619,O02848,2023-06-12,,In Transit,4000.0,3kg
S04620,O02351,2023-09-26,,Delivered,4500.0,2kg
S04621,O02818,2023-08-27,2023/09/03,In Transit,4500.0,-1kg
S04622,O03745,2023-03-19,,Returned,4500.0,2000g
S04623,O00870,07-10-2023,2023-10-08,Delivered,4000.0,3kg
S04624,O01636,01-12-2023,03-12-2023,Delivered,4500.0,2000g
S04625,O03776,2023/07/24,2023/07/29,Returned,4500.0,2000g
S04626,O03752,29-07-2023,,Returned,4000.0,2000g
S04627,O04180,19-07-2023,2023-07-23,Returned,4000.0,2kg
S04628,O04888,02-09-2023,04-09-2023,Delivered,4000.0,-1kg
S04629,O02485,12-02-2023,15-02-2023,Delivered,4500.0,2000g
S04630,O04534,2023/09/18,2023-09-20,Returned,5000.0,3kg
S04631,O00760,2023-01-06,07-01-2023,Delivered,5000.0,2kg
S04632,O00836,2023/11/05,2023-11-13,Returned,4500.0,3kg
S04633,O04561,2023/05/07,2023-05-11,In Transit,5000.0,-1kg
S04634,O03890,2023-02-03,2023/02/11,In Transit,5000.0,1.5 KG
S04635,O02128,10-06-2023,,Returned,4000.0,2kg
S04636,O01404,2023/05/09,2023/05/16,In Transit,4000.0,3kg
S04637,O05170,30-08-2023,02-09-2023,In Transit,4000.0,2kg
S04638,O02533,26-11-2023,,In Transit,4000.0,3kg
S04639,O01312,2023-04-11,2023/04/13,Delivered,5000.0,3kg
S04640,O01789,2023-10-09,2023-10-18,In Transit,,1.5 KG
S04641,O02022,2023/06/25,27-06-2023,Delivered,,2kg
S04642,O02316,2023-09-09,2023/09/16,In Transit,4000.0,1.5 KG
S04643,O02927,2023-06-23,2023/06/27,Returned,4500.0,2000g
S04644,O02522,2023-12-28,07-01-2024,Returned,4000.0,2000g
S04645,O03210,2023-04-13,21-04-2023,Returned,5000.0,2kg
S04646,O03867,2023/08/23,,Returned,,3kg
S04647,O03214,07-07-2023,2023-07-14,Delivered,4000.0,1.5 KG
S04648,O03030,26-07-2023,2023-07-28,In Transit,,2kg
S04649,O02066,2023-03-15,,In Transit,4500.0,1.5 KG
S04650,O02710,2023-02-13,,Returned,4000.0,2000g
S04651,O04842,2023/11/19,2023-11-29,Delivered,5000.0,2kg
S04652,O04479,22-01-2023,2023/01/31,Returned,4500.0,3kg
S04653,O05144,2023/11/03,,Delivered,4000.0,2kg
S04654,O03785,11-08-2023,2023-08-21,Delivered,4000.0,2000g
S04655,O04022,26-09-2023,03-10-2023,Delivered,,2kg
S04656,O02718,2023/11/30,02-12-2023,Delivered,4500.0,2kg
S04657,O01942,2023-06-17,2023/06/27,In Transit,,2kg
S04658,O00790,2023-12-24,2023/12/29,In Transit,,-1kg
S04659,O00166,2023-04-29,2023-05-07,Returned,4000.0,-1kg
S04660,O01565,05-09-2023,12-09-2023,Delivered,4000.0,2000g
S04661,O00354,25-11-2023,2023-12-03,Delivered,4000.0,3kg
S04662,O01774,2023-12-18,2023-12-22,In Transit,4500.0,3kg
S04663,O03629,2023/02/01,2023-02-11,In Transit,,2000g
S04664,O00979,22-02-2023,2023/02/27,Delivered,4000.0,2000g
S04665,O01457,2023/10/02,08-10-2023,In Transit,4000.0,2kg
S04666,O00871,25-01-2023,,In Transit,5000.0,1.5 KG
S04667,O03605,2023-11-10,,In Transit,5000.0,2000g
S04668,O02269,2023/01/19,28-01-2023,In Transit,5000.0,2kg
S04669,O01878,2023/10/30,2023-11-04,Delivered,5000.0,1.5 KG
S04670,O01567,2023/06/09,2023-06-13,Delivered,,2000g
S04671,O01062,15-03-2023,,Returned,5000.0,2kg
S04672,O02958,2023-09-02,2023-09-12,In Transit,,3kg
S04673,O04904,2023/06/24,2023-07-02,Returned,5000.0,-1kg
S04674,O01969,2023-11-13,22-11-2023,Returned,5000.0,-1kg
S04675,O05214,2023-04-06,2023-04-08,Delivered,4500.0,3kg
S04676,O01380,17-06-2023,,Delivered,4500.0,1.5 KG
S04677,O00766,2023/03/02,2023/03/04,Returned,4000.0,3kg
S04678,O04301,28-03-2023,02-04-2023,In Transit,5000.0,2000g
S04679,O02313,2023-05-08,10-05-2023,Returned,4500.0,2000g
S04680,O01575,14-03-2023,2023/03/19,Delivered,4000.0,1.5 KG
S04681,O00488,2023-08-27,29-08-2023,Returned,5000.0,3kg
S04682,O04781,2023/10/13,23-10-2023,Returned,5000.0,3kg
S04683,O00676,2023-07-27,2023-08-04,Delivered,,3kg
S04684,O02003,2023-07-10,,In Transit,4000.0,3kg
S04685,O03063,02-02-2023,2023/02/06,Delivered,4500.0,-1kg
S04686,O03910,31-10-2023,2023/11/06,Delivered,4500.0,-1kg
S04687,O00782,16-08-2023,2023-08-22,In Transit,5000.0,2kg
S04688,O04262,2023-09-06,2023-09-12,Delivered,5000.0,-1kg
S04689,O01548,01-06-2023,,Delivered,4000.0,3kg
S04690,O04696,2023/03/26,2023-03-29,In Transit,5000.0,3kg
S04691,O00911,07-07-2023,15-07-2023,In Transit,4000.0,1.5 KG
S04692,O03828,2023-09-29,05-10-2023,Returned,5000.0,2000g
S04693,O03774,2023-07-11,2023-07-15,Delivered,4500.0,2kg
S04694,O00863,2023-04-02,2023-04-12,Delivered,5000.0,1.5 KG
S04695,O02182,2023/11/11,13-11-2023,Returned,4000.0,1.5 KG
S04696,O00685,2023-03-27,2023-04-02,Delivered,5000.0,3kg
S04697,O04441,17-10-2023,18-10-2023,In Transit,4000.0,2000g
S04698,O03241,2023-02-18,2023/02/19,Returned,5000.0,2000g
S04699,O02869,08-03-2023,2023-03-17,In Transit,4000.0,2kg
S04700,O03960,07-06-2023,08-06-2023,Returned,4500.0,1.5 KG
S04701,O01137,01-06-2023,2023/06/11,Returned,,-1kg
S04702,O01877,2023-10-19,,Delivered,,-1kg
S04703,O04659,28-05-2023,,In Transit,,2kg
S04704,O00597,2023/06/28,,In Transit,5000.0,-1kg
S04705,O02005,22-06-2023,2023/06/29,Returned,4500.0,1.5 KG
S04706,O00214,22-05-2023,29-05-2023,Returned,5000.0,3kg
S04707,O05145,2023/07/26,29-07-2023,Returned,4000.0,1.5 KG
S04708,O02610,2023-01-05,2023-01-11,Delivered,,2000g
S04709,O04196,2023-11-30,07-12-2023,Returned,4500.0,1.5 KG
S04710,O00202,2023-06-23,30-06-2023,Returned,4000.0,1.5 KG
S04711,O00527,23-10-2023,28-10-2023,In Transit,4000.0,3kg
S04712,O01212,2023-07-10,2023/07/11,In Transit,,2kg
S04713,O05093,2023/08/13,2023-08-20,Delivered,5000.0,2kg
S04714,O01066,28-11-2023,,Returned,4500.0,2kg
S04715,O01435,30-09-2023,04-10-2023,Returned,5000.0,2kg
S04716,O02040,02-02-2023,11-02-2023,Returned,4000.0,2000g
S04717,O04290,2023-05-19,2023/05/22,Returned,,2000g
S04718,O01033,2023/01/28,02-02-2023,Delivered,4000.0,2000g
S04719,O03332,2023-04-29,2023-05-08,Returned,,3kg
S04720,O00435,17-12-2023,2023-12-20,Delivered,4500.0,2000g
S04721,O04032,25-08-2023,2023/09/02,In Transit,5000.0,3kg
S04722,O02955,2023/03/26,29-03-2023,Delivered,4000.0,-1kg
S04723,O01206,29-07-2023,30-07-2023,In Transit,,3kg
S04724,O01304,28-12-2023,07-01-2024,Delivered,4000.0,2000g
S04725,O00856,24-12-2023,2024/01/03,Returned,,3kg
S04726,O00354,2023/05/15,,In Transit,4000.0,2000g
S04727,O04671,2023/09/26,2023-10-04,Returned,4500.0,2kg
